Código Departamento|Código Municipio|Código Centro Poblado|Nombre Departamento|Nombre Municipio|Nombre Centro Poblado|Tipo Centro Poblado|Longitud|Latitud|Nombre Distrito|Municipio/Áreas No Municipalizadas (ANM)|Nombre Área Metropolitana
66|66001|66001045|RISARALDA|PEREIRA|CALLE LARGA|CENTRO POBLADO|-75.75271057|4.765338002||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001046|RISARALDA|PEREIRA|CARACOL LA CURVA|CENTRO POBLADO|-75.69139926|4.783499224||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001047|RISARALDA|PEREIRA|CESTILLAL|CENTRO POBLADO|-75.75703633|4.727922519||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001048|RISARALDA|PEREIRA|EL CONTENTO|CENTRO POBLADO|-75.77720554|4.748279543||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001049|RISARALDA|PEREIRA|EL CRUCERO DE COMBIA|CENTRO POBLADO|-75.76693081|4.839224403||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001050|RISARALDA|PEREIRA|EL JAZMÍN|CENTRO POBLADO|-75.72612836|4.730855457||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001051|RISARALDA|PEREIRA|EL MANZANO|CENTRO POBLADO|-75.60583476|4.710772302||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001052|RISARALDA|PEREIRA|EL PORVENIR|CENTRO POBLADO|-75.64745321|4.784036961||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001053|RISARALDA|PEREIRA|ESPERANZA GALICIA|CENTRO POBLADO|-75.81288488|4.801601869||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001054|RISARALDA|PEREIRA|ESTACIÓN AZUFRAL|CENTRO POBLADO|-75.89342505|4.882644942||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001055|RISARALDA|PEREIRA|ESTRELLA MORRÓN|CENTRO POBLADO|-75.65156995|4.762354574||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001056|RISARALDA|PEREIRA|CONDINA GUACARY|CENTRO POBLADO|-75.66825839|4.749132422||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001057|RISARALDA|PEREIRA|LAGUNETA|CENTRO POBLADO|-75.64103109|4.735824224||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001058|RISARALDA|PEREIRA|LA ESTRELLA|CENTRO POBLADO|-75.77976986|4.737694154||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001059|RISARALDA|PEREIRA|NUEVO SOL|CENTRO POBLADO|-75.74980777|4.786936296||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001060|RISARALDA|PEREIRA|PLAN DE VIVIENDA LA UNIÓN|CENTRO POBLADO|-75.73034339|4.844965722||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001061|RISARALDA|PEREIRA|PLAN DE VIVIENDA YARUMAL|CENTRO POBLADO|-75.67795124|4.716883408||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001062|RISARALDA|PEREIRA|PUEBLO NUEVO|CENTRO POBLADO|-75.78682678|4.872835556||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001063|RISARALDA|PEREIRA|SAN CARLOS|CENTRO POBLADO|-75.71431343|4.713399187||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001064|RISARALDA|PEREIRA|YARUMITO|CENTRO POBLADO|-75.68463349|4.767791973||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001065|RISARALDA|PEREIRA|PÉNJAMO|CENTRO POBLADO|-75.74818025|4.867346924||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001066|RISARALDA|PEREIRA|ALTO ERAZO|CENTRO POBLADO|-75.73219615|4.84121599||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001067|RISARALDA|PEREIRA|CANCELES|CENTRO POBLADO|-75.67435455|4.796634004||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001069|RISARALDA|PEREIRA|EL CONGOLO|CENTRO POBLADO|-75.73589121|4.784325725||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001070|RISARALDA|PEREIRA|EL JARDÍN|CENTRO POBLADO|-75.7919913|4.731718361||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001071|RISARALDA|PEREIRA|ESTACIÓN VILLEGAS|CENTRO POBLADO|-75.82534704|4.797690927||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001072|RISARALDA|PEREIRA|GALICIA ALTA|CENTRO POBLADO|-75.80449366|4.807427273||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001073|RISARALDA|PEREIRA|GILIPINAS|CENTRO POBLADO|-75.74360483|4.738466537||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001074|RISARALDA|PEREIRA|HERIBERTO HERRERA|CENTRO POBLADO|-75.70092282|4.78425028||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001075|RISARALDA|PEREIRA|LA CARBONERA|CENTRO POBLADO|-75.85412342|4.87682027||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001077|RISARALDA|PEREIRA|LA RENTA|CENTRO POBLADO|-75.74344315|4.837677793||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001078|RISARALDA|PEREIRA|LA SUIZA|CENTRO POBLADO|-75.58724901|4.732717802||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001079|RISARALDA|PEREIRA|LA YE|CENTRO POBLADO|-75.68205612|4.759289401||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001080|RISARALDA|PEREIRA|LIBARE|CENTRO POBLADO|-75.65848449|4.79953419||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001081|RISARALDA|PEREIRA|PÉREZ BAJO|CENTRO POBLADO|-75.7048282|4.721169301||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001082|RISARALDA|PEREIRA|SAN MARINO|CENTRO POBLADO|-75.78605675|4.848018395||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001083|RISARALDA|PEREIRA|TRIBUNAS CONSOTA|CENTRO POBLADO|-75.67672237|4.760405083||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001084|RISARALDA|PEREIRA|EL JORDÁN|CENTRO POBLADO|-75.72188007|4.836413499||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001085|RISARALDA|PEREIRA|SANTANDER|CENTRO POBLADO|-75.77224416|4.852068169||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001089|RISARALDA|PEREIRA|CONDOMINIO ANDALUZ|CENTRO POBLADO|-75.83278082|4.812456978||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001090|RISARALDA|PEREIRA|CONDOMINIO EL PARAISO|CENTRO POBLADO|-75.77850603|4.820438385||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001091|RISARALDA|PEREIRA|CONDOMINIO MACONDO|CENTRO POBLADO|-75.82863185|4.804037367||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001092|RISARALDA|PEREIRA|CONDOMINIO MARACAY|CENTRO POBLADO|-75.85000057|4.811728399||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001093|RISARALDA|PEREIRA|CONDOMINIO PALMAR|CENTRO POBLADO|-75.85154238|4.81514623||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66001|66001094|RISARALDA|PEREIRA|GAITAN LA PLAYA|CENTRO POBLADO|-75.65393619|4.798832134||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66045|66045000|RISARALDA|APÍA|APÍA|CABECERA MUNICIPAL|-75.94193069|5.105739367||MUNICIPIO|
66|66045|66045004|RISARALDA|APÍA|JORDANIA|CENTRO POBLADO|-75.96297719|5.144966963||MUNICIPIO|
66|66045|66045009|RISARALDA|APÍA|LA MARÍA|CENTRO POBLADO|-75.94812191|5.120206504||MUNICIPIO|
66|66075|66075000|RISARALDA|BALBOA|BALBOA|CABECERA MUNICIPAL|-75.96022168|4.945769195||MUNICIPIO|
66|66075|66075004|RISARALDA|BALBOA|TAMBORES|CENTRO POBLADO|-75.97410067|4.884014429||MUNICIPIO|
66|66075|66075005|RISARALDA|BALBOA|SAN ANTONIO|CENTRO POBLADO|-75.97075773|4.916744767||MUNICIPIO|
66|66075|66075009|RISARALDA|BALBOA|TRES ESQUINAS|CENTRO POBLADO|-75.96153382|4.963034107||MUNICIPIO|
66|66088|66088000|RISARALDA|BELÉN DE UMBRÍA|BELÉN DE UMBRÍA|CABECERA MUNICIPAL|-75.86821852|5.200645376||MUNICIPIO|
66|66088|66088002|RISARALDA|BELÉN DE UMBRÍA|COLUMBIA|CENTRO POBLADO|-75.82223687|5.217847827||MUNICIPIO|
66|66088|66088004|RISARALDA|BELÉN DE UMBRÍA|PUENTE UMBRÍA|CENTRO POBLADO|-75.84538542|5.250830387||MUNICIPIO|
66|66088|66088005|RISARALDA|BELÉN DE UMBRÍA|TAPARCAL|CENTRO POBLADO|-75.86433965|5.166885973||MUNICIPIO|
66|66088|66088010|RISARALDA|BELÉN DE UMBRÍA|EL AGUACATE|CENTRO POBLADO|-75.85000247|5.162035071||MUNICIPIO|
66|66088|66088011|RISARALDA|BELÉN DE UMBRÍA|EL CONGO|CENTRO POBLADO|-75.84917195|5.232199268||MUNICIPIO|
66|66170|66170000|RISARALDA|DOSQUEBRADAS|DOSQUEBRADAS|CABECERA MUNICIPAL|-75.68246912|4.827187832||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66170|66170001|RISARALDA|DOSQUEBRADAS|ALTO DEL TORO|CENTRO POBLADO|-75.6383719|4.802865786||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66170|66170006|RISARALDA|DOSQUEBRADAS|LA UNIÓN|CENTRO POBLADO|-75.69305842|4.855277956||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66170|66170008|RISARALDA|DOSQUEBRADAS|AGUAZUL|CENTRO POBLADO|-75.65276141|4.870061874||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66170|66170009|RISARALDA|DOSQUEBRADAS|BUENA VISTA|CENTRO POBLADO|-75.64888519|4.828208147||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66170|66170010|RISARALDA|DOSQUEBRADAS|COMUNEROS|CENTRO POBLADO|-75.65465448|4.810322991||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66170|66170011|RISARALDA|DOSQUEBRADAS|EL ESTANQUILLO|CENTRO POBLADO|-75.70536045|4.835994809||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66170|66170014|RISARALDA|DOSQUEBRADAS|LA ESMERALDA|CENTRO POBLADO|-75.68586591|4.839799422||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66170|66170017|RISARALDA|DOSQUEBRADAS|LA PLAYITA|CENTRO POBLADO|-75.65836303|4.812090367||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66170|66170020|RISARALDA|DOSQUEBRADAS|NARANJALES|CENTRO POBLADO|-75.66521178|4.817274989||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66170|66170021|RISARALDA|DOSQUEBRADAS|SANTANA BAJA|CENTRO POBLADO|-75.68907575|4.853142837||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66170|66170022|RISARALDA|DOSQUEBRADAS|VILLA CAROLA|CENTRO POBLADO|-75.65484246|4.862410307||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66170|66170024|RISARALDA|DOSQUEBRADAS|EL COFRE|CENTRO POBLADO|-75.66141429|4.864160225||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66170|66170025|RISARALDA|DOSQUEBRADAS|GAITAN LA PLAYA|CENTRO POBLADO|-75.66993655|4.842021144||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66170|66170026|RISARALDA|DOSQUEBRADAS|LA DIVISA PARTE ALTA|CENTRO POBLADO|-75.65600145|4.826414736||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66318|66318000|RISARALDA|GUÁTICA|GUÁTICA|CABECERA MUNICIPAL|-75.7993628|5.316209512||MUNICIPIO|
66|66318|66318002|RISARALDA|GUÁTICA|SAN CLEMENTE|CENTRO POBLADO|-75.78660194|5.318086422||MUNICIPIO|
66|66318|66318003|RISARALDA|GUÁTICA|SANTA ANA|CENTRO POBLADO|-75.81974341|5.308401514||MUNICIPIO|
66|66318|66318006|RISARALDA|GUÁTICA|TRAVESÍAS|CENTRO POBLADO|-75.83200616|5.284149742||MUNICIPIO|
66|66383|66383000|RISARALDA|LA CELIA|LA CELIA|CABECERA MUNICIPAL|-76.00307565|5.002847301||MUNICIPIO|
66|66383|66383001|RISARALDA|LA CELIA|PATIO BONITO|CENTRO POBLADO|-75.97982323|4.994850043||MUNICIPIO|
66|66400|66400000|RISARALDA|LA VIRGINIA|LA VIRGINIA|CABECERA MUNICIPAL|-75.88405843|4.898666957||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66400|66400001|RISARALDA|LA VIRGINIA|LA PALMA|CENTRO POBLADO|-75.82617762|4.917078979||MUNICIPIO|AREA METROPOLITANA DE CENTRO OCCIDENTE
66|66440|66440000|RISARALDA|MARSELLA|MARSELLA|CABECERA MUNICIPAL|-75.73858326|4.935559519||MUNICIPIO|
66|66440|66440001|RISARALDA|MARSELLA|ALTO CAUCA|CENTRO POBLADO|-75.74314395|4.994294885||MUNICIPIO|
66|66440|66440002|RISARALDA|MARSELLA|BELTRÁN|CENTRO POBLADO|-75.79299999|4.95993246||MUNICIPIO|
66|66440|66440003|RISARALDA|MARSELLA|LA ARGENTINA|CENTRO POBLADO|-75.79041187|4.915256641||MUNICIPIO|
66|66440|66440008|RISARALDA|MARSELLA|PLAN DE VIVIENDA EL RAYO|CENTRO POBLADO|-75.73069544|4.917005232||MUNICIPIO|
66|66440|66440009|RISARALDA|MARSELLA|ESTACIÓN PEREIRA|CENTRO POBLADO|-75.81426999|4.906835524||MUNICIPIO|
66|66440|66440013|RISARALDA|MARSELLA|PLAN DE VIVIENDA TACURRUMBI|CENTRO POBLADO|-75.71732913|4.972563463||MUNICIPIO|
66|66456|66456000|RISARALDA|MISTRATÓ|MISTRATÓ|CABECERA MUNICIPAL|-75.88286047|5.297059061||MUNICIPIO|
66|66456|66456002|RISARALDA|MISTRATÓ|PUERTO DE ORO|CENTRO POBLADO|-76.02569028|5.459370823||MUNICIPIO|
66|66456|66456003|RISARALDA|MISTRATÓ|SAN ANTONIO DEL CHAMI|CENTRO POBLADO|-75.90432634|5.416268487||MUNICIPIO|
66|66456|66456005|RISARALDA|MISTRATÓ|ALTO PUEBLO RICO|CENTRO POBLADO|-75.88862823|5.280204368||MUNICIPIO|
66|66456|66456008|RISARALDA|MISTRATÓ|MAMPAY|CENTRO POBLADO|-75.88218841|5.357929492||MUNICIPIO|
66|66456|66456010|RISARALDA|MISTRATÓ|PINAR DEL RÍO|CENTRO POBLADO|-75.86427307|5.272514814||MUNICIPIO|
66|66456|66456011|RISARALDA|MISTRATÓ|QUEBRADA ARRIBA|CENTRO POBLADO|-75.88948266|5.28938964||MUNICIPIO|
66|66456|66456012|RISARALDA|MISTRATÓ|RÍO MISTRATO|CENTRO POBLADO|-76.00032174|5.382007741||MUNICIPIO|
66|66572|66572000|RISARALDA|PUEBLO RICO|PUEBLO RICO|CABECERA MUNICIPAL|-76.03066815|5.221912104||MUNICIPIO|
66|66572|66572001|RISARALDA|PUEBLO RICO|SANTA CECILIA|CENTRO POBLADO|-76.14877198|5.341595096||MUNICIPIO|
66|66572|66572002|RISARALDA|PUEBLO RICO|VILLA CLARET|CENTRO POBLADO|-75.99592878|5.316233612||MUNICIPIO|
66|66594|66594000|RISARALDA|QUINCHÍA|QUINCHÍA|CABECERA MUNICIPAL|-75.7304126|5.34044568||MUNICIPIO|
66|66594|66594001|RISARALDA|QUINCHÍA|BATERO|CENTRO POBLADO|-75.70162538|5.368241626||MUNICIPIO|
66|66594|66594002|RISARALDA|QUINCHÍA|IRRA|CENTRO POBLADO|-75.66689599|5.270053202||MUNICIPIO|
66|66594|66594006|RISARALDA|QUINCHÍA|NARANJAL|CENTRO POBLADO|-75.70904156|5.323580754||MUNICIPIO|
66|66594|66594007|RISARALDA|QUINCHÍA|SANTA ELENA|CENTRO POBLADO|-75.72589497|5.27907809||MUNICIPIO|
66|66594|66594012|RISARALDA|QUINCHÍA|MORETA|CENTRO POBLADO|-75.69425843|5.360967832||MUNICIPIO|
66|66594|66594014|RISARALDA|QUINCHÍA|SAN JOSÉ|CENTRO POBLADO|-75.73454952|5.317219829||MUNICIPIO|
66|66594|66594019|RISARALDA|QUINCHÍA|VILLA RICA|CENTRO POBLADO|-75.73135391|5.28097007||MUNICIPIO|
66|66682|66682000|RISARALDA|SANTA ROSA DE CABAL|SANTA ROSA DE CABAL|CABECERA MUNICIPAL|-75.62001066|4.867526454||MUNICIPIO|
66|66682|66682003|RISARALDA|SANTA ROSA DE CABAL|EL ESPAÑOL|CENTRO POBLADO|-75.69937265|4.933353943||MUNICIPIO|
66|66682|66682006|RISARALDA|SANTA ROSA DE CABAL|GUACAS|CENTRO POBLADO|-75.61725777|4.897142665||MUNICIPIO|
66|66682|66682008|RISARALDA|SANTA ROSA DE CABAL|LA CAPILLA|CENTRO POBLADO|-75.64217518|4.957104913||MUNICIPIO|
66|66682|66682009|RISARALDA|SANTA ROSA DE CABAL|LA ESTRELLA|CENTRO POBLADO|-75.67234114|4.92986033||MUNICIPIO|
66|66682|66682010|RISARALDA|SANTA ROSA DE CABAL|LAS MANGAS|CENTRO POBLADO|-75.64180782|4.787792149||MUNICIPIO|
66|66682|66682012|RISARALDA|SANTA ROSA DE CABAL|SANTA BÁRBARA|CENTRO POBLADO|-75.59037411|4.914539547||MUNICIPIO|
66|66682|66682016|RISARALDA|SANTA ROSA DE CABAL|GUAIMARAL|CENTRO POBLADO|-75.66402331|4.903789185||MUNICIPIO|
66|66682|66682017|RISARALDA|SANTA ROSA DE CABAL|EL LEMBO|CENTRO POBLADO|-75.6315644|4.919109382||MUNICIPIO|
66|66682|66682019|RISARALDA|SANTA ROSA DE CABAL|BAJO SAMARIA|CENTRO POBLADO|-75.61428593|4.845164444||MUNICIPIO|
66|66682|66682020|RISARALDA|SANTA ROSA DE CABAL|LA FLORIDA|CENTRO POBLADO|-75.68627471|4.913499625||MUNICIPIO|
66|66682|66682022|RISARALDA|SANTA ROSA DE CABAL|EL JAZMÍN|CENTRO POBLADO|-75.62676713|4.914991201||MUNICIPIO|
66|66682|66682024|RISARALDA|SANTA ROSA DE CABAL|LA LEONA|CENTRO POBLADO|-75.59236348|4.862160729||MUNICIPIO|
66|66682|66682025|RISARALDA|SANTA ROSA DE CABAL|SAN JUANITO|CENTRO POBLADO|-75.64742291|4.947125904||MUNICIPIO|
66|66687|66687000|RISARALDA|SANTUARIO|SANTUARIO|CABECERA MUNICIPAL|-75.96211553|5.072781139||MUNICIPIO|
66|66687|66687002|RISARALDA|SANTUARIO|LA MARINA|CENTRO POBLADO|-75.95090043|5.055537559||MUNICIPIO|
66|66687|66687003|RISARALDA|SANTUARIO|PERALONSO|CENTRO POBLADO|-75.92556951|4.993000554||MUNICIPIO|
66|66687|66687014|RISARALDA|SANTUARIO|PLAYA RICA|CENTRO POBLADO|-75.90750784|4.996167298||MUNICIPIO|
66|66687|66687015|RISARALDA|SANTUARIO|EL ROSAL|CENTRO POBLADO|-75.94888054|5.065661302||MUNICIPIO|
68|68001|68001000|SANTANDER|BUCARAMANGA|BUCARAMANGA|CABECERA MUNICIPAL|-73.13259818|7.116267276||MUNICIPIO|AREA METROPOLITANA DE BUCARAMANGA
68|68001|68001015|SANTANDER|BUCARAMANGA|EL NOGAL|CENTRO POBLADO|-73.13077433|7.183487675||MUNICIPIO|AREA METROPOLITANA DE BUCARAMANGA
68|68001|68001016|SANTANDER|BUCARAMANGA|EL PEDREGAL|CENTRO POBLADO|-73.10463062|7.146852178||MUNICIPIO|AREA METROPOLITANA DE BUCARAMANGA
68|68001|68001017|SANTANDER|BUCARAMANGA|VIJAGUAL|CENTRO POBLADO|-73.12988334|7.194714758||MUNICIPIO|AREA METROPOLITANA DE BUCARAMANGA
68|68001|68001018|SANTANDER|BUCARAMANGA|VILLA CARMELO|CENTRO POBLADO|-73.13034505|7.205072334||MUNICIPIO|AREA METROPOLITANA DE BUCARAMANGA
68|68001|68001019|SANTANDER|BUCARAMANGA|VILLA LUZ|CENTRO POBLADO|-73.13227165|7.186255671||MUNICIPIO|AREA METROPOLITANA DE BUCARAMANGA
68|68013|68013000|SANTANDER|AGUADA|AGUADA|CABECERA MUNICIPAL|-73.52323684|6.162237533||MUNICIPIO|
68|68020|68020000|SANTANDER|ALBANIA|ALBANIA|CABECERA MUNICIPAL|-73.91385377|5.75887024||MUNICIPIO|
68|68020|68020001|SANTANDER|ALBANIA|CARRETERO|CENTRO POBLADO|-73.77290451|5.833877129||MUNICIPIO|
68|68020|68020002|SANTANDER|ALBANIA|EL HATILLO|CENTRO POBLADO|-73.77047826|5.811189889||MUNICIPIO|
68|68020|68020003|SANTANDER|ALBANIA|LA MESA|CENTRO POBLADO|-73.82747989|5.78016069||MUNICIPIO|
68|68051|68051000|SANTANDER|ARATOCA|ARATOCA|CABECERA MUNICIPAL|-73.01784989|6.694439966||MUNICIPIO|
68|68051|68051001|SANTANDER|ARATOCA|CHIFLAS|CENTRO POBLADO|-73.00884707|6.743119576||MUNICIPIO|
68|68051|68051012|SANTANDER|ARATOCA|EL HOYO|CENTRO POBLADO|-73.01051242|6.700168981||MUNICIPIO|
68|68051|68051013|SANTANDER|ARATOCA|BRISAS DEL CHICAMOCHA|CENTRO POBLADO||||MUNICIPIO|
68|68077|68077000|SANTANDER|BARBOSA|BARBOSA|CABECERA MUNICIPAL|-73.61599887|5.932609875||MUNICIPIO|
68|68077|68077001|SANTANDER|BARBOSA|CITE|CENTRO POBLADO|-73.60302343|5.964927313||MUNICIPIO|
68|68077|68077003|SANTANDER|BARBOSA|BUENAVISTA|CENTRO POBLADO|-73.64525751|5.932998424||MUNICIPIO|
68|68077|68077005|SANTANDER|BARBOSA|CRISTALES|CENTRO POBLADO|-73.63536028|5.9139029||MUNICIPIO|
68|68077|68077006|SANTANDER|BARBOSA|FRANCISCO DE PAULA|CENTRO POBLADO|-73.63777941|5.933431729||MUNICIPIO|
68|68079|68079000|SANTANDER|BARICHARA|BARICHARA|CABECERA MUNICIPAL|-73.22309933|6.634229273||MUNICIPIO|
68|68079|68079001|SANTANDER|BARICHARA|GUANE|CENTRO POBLADO|-73.23999919|6.678377241||MUNICIPIO|
68|68081|68081000|SANTANDER|BARRANCABERMEJA|BARRANCABERMEJA, DISTRITO ESPECIAL, PORTUARIO, BIODIVERSO, INDUSTRIAL Y TURÍSTICO|CABECERA MUNICIPAL|-73.84995698|7.064963864||MUNICIPIO|
68|68081|68081001|SANTANDER|BARRANCABERMEJA|EL CENTRO|CENTRO POBLADO|-73.76431517|6.940800534||MUNICIPIO|
68|68081|68081002|SANTANDER|BARRANCABERMEJA|EL LLANITO|CENTRO POBLADO|-73.84913101|7.165216335||MUNICIPIO|
68|68081|68081004|SANTANDER|BARRANCABERMEJA|MESETA SAN RAFAEL|CENTRO POBLADO|-73.58484896|7.14402231||MUNICIPIO|
68|68081|68081006|SANTANDER|BARRANCABERMEJA|SAN RAFAEL DE CHUCURÍ|CENTRO POBLADO|-74.03393184|6.876993626||MUNICIPIO|
68|68081|68081009|SANTANDER|BARRANCABERMEJA|LOS LAURELES|CENTRO POBLADO|-73.80520303|7.018453234||MUNICIPIO|
68|68081|68081010|SANTANDER|BARRANCABERMEJA|LA FORTUNA|CENTRO POBLADO|-73.55456717|7.133004903||MUNICIPIO|
68|68081|68081012|SANTANDER|BARRANCABERMEJA|CAMPO 16|CENTRO POBLADO|-73.76559858|6.921059484||MUNICIPIO|
68|68081|68081013|SANTANDER|BARRANCABERMEJA|CAMPO 23|CENTRO POBLADO|-73.76277558|6.863085186||MUNICIPIO|
68|68081|68081015|SANTANDER|BARRANCABERMEJA|CAMPO 6|CENTRO POBLADO|-73.78395666|6.975790811||MUNICIPIO|
68|68081|68081016|SANTANDER|BARRANCABERMEJA|CAMPO GALÁN|CENTRO POBLADO|-73.89504087|7.085796974||MUNICIPIO|
68|68081|68081018|SANTANDER|BARRANCABERMEJA|CIENAGA DE OPON|CENTRO POBLADO|-73.90192084|6.905794603||MUNICIPIO|
68|68081|68081020|SANTANDER|BARRANCABERMEJA|CRETACEO|CENTRO POBLADO|-73.77394175|6.929008312||MUNICIPIO|
68|68081|68081023|SANTANDER|BARRANCABERMEJA|GALÁN BERLÍN|CENTRO POBLADO|-73.88872339|7.088805824||MUNICIPIO|
68|68081|68081027|SANTANDER|BARRANCABERMEJA|LA FOREST|CENTRO POBLADO|-73.77630971|6.96312157||MUNICIPIO|
68|68081|68081031|SANTANDER|BARRANCABERMEJA|PROGRESO|CENTRO POBLADO|-73.77397864|6.956246089||MUNICIPIO|
68|68081|68081032|SANTANDER|BARRANCABERMEJA|PUEBLO REGAO|CENTRO POBLADO|-73.76567417|6.94831625||MUNICIPIO|
68|68081|68081034|SANTANDER|BARRANCABERMEJA|QUEMADERO|CENTRO POBLADO|-73.77357055|6.938622613||MUNICIPIO|
68|68081|68081036|SANTANDER|BARRANCABERMEJA|EL PALMAR|CENTRO POBLADO|-73.76892695|6.957614483||MUNICIPIO|
68|68092|68092000|SANTANDER|BETULIA|BETULIA|CABECERA MUNICIPAL|-73.28366913|6.899525365||MUNICIPIO|
68|68092|68092008|SANTANDER|BETULIA|TIENDA NUEVA|CENTRO POBLADO|-73.43574456|7.115526807||MUNICIPIO|
68|68092|68092010|SANTANDER|BETULIA|LA PLAYA|CENTRO POBLADO|-73.42438138|7.10990447||MUNICIPIO|
68|68092|68092012|SANTANDER|BETULIA|EL PEAJE|CENTRO POBLADO|-73.44298916|7.11751013||MUNICIPIO|
68|68101|68101000|SANTANDER|BOLÍVAR|BOLÍVAR|CABECERA MUNICIPAL|-73.77134641|5.988952616||MUNICIPIO|
68|68101|68101002|SANTANDER|BOLÍVAR|BERBEO|CENTRO POBLADO|-73.75165697|6.074534193||MUNICIPIO|
68|68101|68101007|SANTANDER|BOLÍVAR|FLÓREZ|CENTRO POBLADO|-73.76206747|6.161279175||MUNICIPIO|
